STATE,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURELSC,TCURINST,TCURSSVC,TCUROTH,NONELSEC,TCAPOUT
Iowa,COLLINS-MAXWELL COMMUNITY SCHOOL DISTRICT,2015,6168,207,3359,2602,5686,4811,3206,1401,204,0,382
Iowa,COLO-NESCO COMMUNITY SCHOOL DISTRICT,2015,7794,248,3336,4210,6649,5321,3435,1525,361,0,608
Iowa,GILBERT COMMUNITY SCHOOL DISTRICT,2015,18698,534,8878,9286,16499,13756,8630,4520,606,0,907
Iowa,BALLARD COMMUNITY SCHOOL DISTRICT,2015,21333,519,12085,8729,17728,15952,10051,5589,312,0,399
Iowa,NEVADA COMMUNITY SCHOOL DISTRICT,2015,20192,944,11246,8002,18929,15950,10010,5100,840,0,1301
Iowa,ROLAND STORY COMMUNITY SCHOOL DISTRICT,2015,12380,403,6700,5277,14478,10265,6859,2896,510,0,3877
Iowa,UNION COMMUNITY SCHOOL DISTRICT,2015,14636,468,8025,6143,13613,12475,7741,4156,578,0,538
Iowa,GLADBROOK-REINBECK COMMUNITY SCHOOL DISTRICT,2015,7465,310,3739,3416,7058,5883,3556,2075,252,0,591
Iowa,SOUTH TAMA COUNTY COMMUNITY SCHOOL DISTRICT,2015,19612,1239,11579,6794,18027,15779,9721,5312,746,0,1260
Iowa,NORTH TAMA COUNTY COMMUNITY SCHOOL DISTRICT,2015,6068,320,3075,2673,5947,5035,3251,1550,234,0,493
Iowa,BEDFORD COMMUNITY SCHOOL DISTRICT,2015,6122,383,3131,2608,6876,5193,3096,1860,237,0,1485
Iowa,LENOX COMMUNITY SCHOOL DISTRICT,2015,6255,345,3090,2820,5641,4752,3179,1347,226,0,564
Iowa,CRESTON COMMUNITY SCHOOL DISTRICT,2015,19164,1182,10813,7169,17932,15202,9904,4629,669,0,2038
Iowa,EAST UNION COMMUNITY SCHOOL DISTRICT,2015,7437,425,3775,3237,7381,5807,3720,1735,352,2,716
Iowa,HARMONY COMMUNITY SCHOOL DISTRICT,2015,4881,254,2501,2126,4906,3812,2346,1285,181,0,431
Iowa,VAN BUREN COMMUNITY SCHOOL DISTRICT,2015,8398,708,4243,3447,8324,6939,4343,2266,330,1,656
Iowa,EDDYVILLE-BLAKESBURG SCHOOL DISTRICT,2015,11630,438,5118,6074,11338,9764,5829,3284,651,0,911
Iowa,OTTUMWA COMMUNITY SCHOOL DISTRICT,2015,54963,4585,37049,13329,48187,44116,27924,14132,2060,12,1605
Iowa,AREA EDUCATION AGENCY 15 GREAT PRAIRIE,2015,9654,7638,1938,78,23233,22903,2299,20601,3,108,192
Iowa,CARDINAL COMMUNITY SCHOOL DISTRICT,2015,9031,728,4562,3741,9548,7110,4178,2560,372,0,1800
Iowa,CARLISLE COMMUNITY SCHOOL DISTRICT,2015,22802,932,14230,7640,19951,17822,10944,6062,816,0,565
Iowa,INDIANOLA COMMUNITY SCHOOL DISTRICT,2015,44749,1362,24061,19326,55879,34061,22298,10371,1392,641,18268
Iowa,MARTENSDALE-ST MARYS COMMUNITY SCHOOL DISTRICT,2015,7549,275,3640,3634,6598,5310,3422,1664,224,74,317
Iowa,NORWALK COMMUNITY SCHOOL DISTRICT,2015,32785,914,20207,11664,28517,25731,16270,8547,914,0,977
Iowa,SOUTHEAST WARREN COMMUNITY SCHOOL DISTRICT,2015,7449,241,4104,3104,7081,5566,3597,1634,335,0,530
Iowa,HIGHLAND COMMUNITY SCHOOL DISTRICT,2015,9994,301,4367,5326,8942,7464,4578,2608,278,14,546
Iowa,WASHINGTON COMMUNITY SCHOOL DISTRICT,2015,23230,1283,13826,8121,21038,18081,11653,5606,822,0,928
Iowa,MID PRAIRIE COMMUNITY SCHOOL DISTRICT,2015,17044,819,8379,7846,19004,14497,9536,4393,568,0,3887
Iowa,WAYNE COMMUNITY SCHOOL DISTRICT,2015,7192,466,3590,3136,8334,5861,3855,1708,298,0,2006
Iowa,SEYMOUR COMMUNITY SCHOOL DISTRICT,2015,3386,294,1839,1253,2891,2394,1541,693,160,0,248
Iowa,FORT DODGE COMMUNITY SCHOOL DISTRICT,2015,50268,4711,28271,17286,44441,39883,25106,12893,1884,4,2221
Iowa,PRAIRIE VALLEY COMMUNITY SCHOOL DISTRICT,2015,8221,271,3355,4595,8525,6660,4527,1815,318,0,1276
Iowa,AREA EDUCATION AGENCY 8 PRAIRIE LAKES,2015,11438,7964,2576,898,24656,24439,479,23960,0,87,98
Iowa,SOUTHEAST WEBSTER GRAND COMMUNITY SCHOOL DISTRICT,2015,8760,371,3734,4655,7807,5908,3985,1589,334,135,584
Iowa,NORTH IOWA SCHOOL DISTRICT,2015,6514,309,2591,3614,6329,5485,3398,1876,211,41,327
Iowa,FOREST CITY COMMUNITY SCHOOL DISTRICT,2015,16459,542,8302,7615,15148,12813,8217,3996,600,0,1824
Iowa,LAKE MILLS COMMUNITY SCHOOL DISTRICT,2015,8760,505,3972,4283,8186,7206,4743,2159,304,0,696
Iowa,SOUTH WINNESHEIK COMMUNITY SCHOOL DISTRICT,2015,8108,446,3942,3720,7649,6239,4184,1783,272,0,624
Iowa,DECORAH COMMUNITY SCHOOL DISTRICT,2015,23664,633,8665,14366,22351,18901,12457,5542,902,0,2607
Iowa,NORTH WINNESHEIK COMMUNITY SCHOOL DISTRICT,2015,4209,132,1797,2280,3707,2383,1367,914,102,7,155
Iowa,RIVER VALLEY SCHOOL DISTRICT,2015,6172,295,2491,3386,5027,4441,2787,1383,271,0,173
Iowa,LAWTON-BRONSON COMMUNITY SCHOOL DISTRICT,2015,8243,273,3937,4033,7454,6307,4102,1923,282,0,440
Iowa,SERGEANT BLUFF-LUTON COMMUNITY SCHOOL DISTRICT,2015,19093,713,8983,9397,17692,16044,11130,4273,641,228,848
Iowa,SIOUX CITY COMMUNITY SCHOOL DISTRICT,2015,186347,13773,123192,49382,186787,156476,102342,46921,7213,0,23525
Iowa,NORTHWEST AREA EDUCATION AGENCY,2015,11848,8850,2535,463,28077,27891,1046,26845,0,0,186
Iowa,WESTWOOD COMMUNITY SCHOOL DISTRICT,2015,7809,314,2929,4566,7477,6013,3961,1761,291,0,1103
Iowa,WOODBURY CENTRAL COMMUNITY SCHOOL DISTRICT,2015,7132,213,3892,3027,6677,5942,3938,1738,266,0,447
Iowa,NORTHWOOD-KENSETT COMMUNITY SCHOOL DISTRICT,2015,7595,355,3281,3959,7218,5630,3593,1737,300,0,1236
Iowa,CENTRAL SPRINGS COMMUNITY SCHOOL DISTRICT,2015,11528,556,5609,5363,10195,8674,5388,2881,405,0,461
Iowa,BELMOND-KLEMME SCHOOL DISTRICT,2015,10963,622,5392,4949,10048,8432,5711,2291,430,6,748
Iowa,CLARION-GOLDFIELD COMMUNITY SCHOOL DISTRICT,2015,14055,763,6682,6610,13011,10682,6695,3563,424,0,1598
Iowa,EAGLE GROVE COMMUNITY SCHOOL DISTRICT,2015,11904,836,6185,4883,10074,9284,5958,2789,537,0,349
Kansas,IOLA UNIFIED SCHOOL DISTRICT 257,2015,15387,1234,11961,2192,15558,14839,9542,4540,757,0,713
Kansas,MARMATON VALLEY UNIFIED SCHOOL DISTRICT 256,2015,4265,268,3111,886,4038,3974,2548,1176,250,0,41
Kansas,HUMBOLDT UNIFIED SCHOOL DISTRICT 258,2015,9237,449,7068,1720,8268,7653,4896,2392,365,0,419
Kansas,CREST UNIFIED SCHOOL DISTRICT,2015,2877,137,2252,488,2693,2622,1701,805,116,0,71
Kansas,GARNETT UNIFIED SCHOOL DISTRICT 365,2015,13298,669,9223,3406,13217,10746,6945,3310,491,0,1512
Kansas,ATCHISON CITY UNIFIED SCHOOL DISTRICT 409,2015,20039,1893,14360,3786,18182,16874,10430,5580,864,0,560
Kansas,ATCHISON COUNTY UNIFIED SCHOOL DISTRICT 377,2015,7836,423,5686,1727,8697,7706,4413,2858,435,1,984
Kansas,SOUTH BARBER COUNTY UNIFIED SCHOOL DISTRICT 255,2015,4067,128,2164,1775,3852,3095,1819,1098,178,0,745
Kansas,BARBER COUNTY NORTH UNIFIED SCHOOL DISTRICT 254,2015,6199,221,3713,2265,5562,5450,3499,1669,282,0,97
Kansas,ELLINWOOD UNIFIED SCHOOL DISTRICT 355,2015,6110,290,3563,2257,6172,5376,3263,1806,307,2,675
Kansas,GREAT BEND UNIFIED SCHOOL DISTRICT 428,2015,37310,2647,25861,8802,31311,29865,19950,8176,1739,38,1196
Kansas,HOISINGTON UNIFIED SCHOOL DISTRICT 431,2015,9049,412,6323,2314,8170,7650,4876,2267,507,0,290
Kansas,FORT SCOTT UNIFIED SCHOOL DISTRICT 234,2015,20345,2165,15367,2813,22001,18069,11864,5377,828,0,3901
Kansas,UNIONTOWN UNIFIED SCHOOL DISTRICT 235,2015,6020,355,4899,766,5676,5342,3490,1541,311,0,304
Kansas,HIAWATHA SCHOOL DISTRICT 415,2015,11038,643,7003,3392,10968,9507,5772,3181,554,0,1367
Kansas,SOUTH BROWN COUNTY UNIFIED SCHOOL DISTRICT 430,2015,8270,731,6387,1152,7835,7522,4894,2256,372,0,283
Kansas,ANDOVER UNIFIED SCHOOL DISTRICT 385,2015,61667,897,42570,18200,50287,45159,29721,13536,1902,0,2527
Kansas,AUGUSTA UNIFIED SCHOOL DISTRICT 402,2015,23966,887,18076,5003,22270,18935,11839,6282,814,0,963
Kansas,DOUGLASS UNIFIED SCHOOL DISTRICT 396,2015,8666,274,6856,1536,7899,7434,4579,2483,372,4,283
Kansas,ELDORADO UNIFIED SCHOOL DISTRICT 490,2015,24381,1085,14717,8579,24869,20045,12074,6972,999,0,1993
Kansas,BLUESTEM UNIFIED SCHOOL DISTRICT 205,2015,7009,254,5233,1522,6679,6349,3788,2316,245,0,286
Kansas,FLINT HILLS UNIFIED SCHOOL DISTRICT 492,2015,4017,106,2932,979,4051,3800,2278,1358,164,0,172
Kansas,ROSE HILL UNIFIED SCHOOL DISTRICT 394,2015,17765,462,13410,3893,15320,14124,8811,4743,570,12,211
Kansas,CIRCLE UNIFIED SCHOOL DISTRICT 375,2015,22382,661,12072,9649,38696,16833,10520,5537,776,0,19430
Kansas,REMINGTON-WHITEWATER UNIFIED SCHOOL DISTRICT 206,2015,6780,213,4657,1910,6530,5982,3917,1788,277,0,289
Kansas,CHASE COUNTY UNIFIED SCHOOL DISTRICT 284,2015,5066,171,3134,1761,4706,4394,2738,1458,198,0,299
Kansas,CEDAR VALE UNIFIED SCHOOL DISTRICT 285,2015,2291,158,1877,256,2059,1987,1306,557,124,0,72
Kansas,CHAUTAUQUA COUNTY UNIFIED SCHOOL DISTRICT 286,2015,4837,416,3711,710,4861,4648,2920,1505,223,0,213
Kansas,RIVERTON UNIFIED SCHOOL DISTRICT 404,2015,9236,503,6978,1755,9426,9318,5966,2821,531,0,101
Kansas,BAXTER SPRINGS UNIFIED SCHOOL DISTRICT 508,2015,11988,758,9918,1312,12345,11000,6773,3707,520,0,1032
Kansas,COLUMBUS UNIFIED SCHOOL DISTRICT 493,2015,11796,689,9191,1916,12238,11718,7195,3891,632,0,520
Kansas,GALENA UNIFIED SCHOOL DISTRICT 499,2015,10314,795,8515,1004,13686,9885,6538,2828,519,0,3416
Kansas,ST FRANCIS UNIFIED SCHOOL DISTRICT 297,2015,3618,177,2461,980,3411,3141,2110,777,254,0,270
Kansas,CHEYLIN UNIFIED SCHOOL DISTRICT 103,2015,2691,140,1544,1007,2490,2186,1336,748,102,12,292
Kansas,ASHLAND UNIFIED SCHOOL DISTRICT 220,2015,3140,129,1879,1132,3108,2942,2096,684,162,0,166
Kansas,MINNEOLA UNIFIED SCHOOL DISTRICT 219,2015,3532,132,2287,1113,3404,3170,1870,1056,244,0,151
Kansas,CLAY CENTER UNIFIED SCHOOL DISTRICT 379,2015,15324,863,11181,3280,16397,13680,8506,4439,735,0,2617
Kansas,CONCORDIA UNIFIED SCHOOL DISTRICT 333,2015,12452,600,9198,2654,14446,10992,7040,3306,646,0,3218
Kansas,SOUTHERN CLOUD UNIFIED SCHOOL DISTRICT 334,2015,3542,242,2530,770,3873,3421,2399,848,174,0,452
Kansas,LEROY-GRIDLEY UNIFIED SCHOOL DISTRICT 245,2015,3238,115,2152,971,3071,3008,1730,1089,189,0,58
Kansas,LEBO-WAVERLY UNIFIED SCHOOL DISTRICT 243,2015,6314,228,4876,1210,5675,5477,3648,1500,329,0,148
Kansas,BURLINGTON UNIFIED SCHOOL DISTRICT 244,2015,11249,374,6746,4129,14063,9205,6015,2712,478,0,4658
Kansas,COMANCHE UNIFIED SCHOOL DISTRICT 300,2015,5017,114,2908,1995,4442,4314,2558,1493,263,0,128
Kansas,CENTRAL UNIFIED SCHOOL DISTRICT 462,2015,4739,240,3609,890,4469,4162,2387,1551,224,0,267
Kansas,DEXTER UNIFIED SCHOOL DISTRICT 471,2015,2112,84,1741,287,2193,2050,1319,649,82,62,81
Kansas,UDALL UNIFIED SCHOOL DISTRICT 463,2015,4350,177,3483,690,4305,4119,2569,1398,152,78,106
Kansas,ARKANSAS CITY UNIFIED SCHOOL DISTRICT 470,2015,33309,2319,26587,4403,31411,27556,18172,8047,1337,6,1868
Kansas,WINFIELD UNIFIED SCHOOL DISTRICT 465,2015,26357,1472,20056,4829,24944,23270,14266,7569,1435,0,1166
Kansas,NORTHEAST UNIFIED SCHOOL DISTRICT 246,2015,6897,526,5443,928,6614,6247,3895,1930,422,0,287
Kansas,CHEROKEE UNIFIED SCHOOL DISTRICT 247,2015,8396,473,6376,1547,8540,7951,4992,2560,399,0,586
Kansas,FRONTENAC UNIFIED SCHOOL DISTRICT 249,2015,10026,388,8175,1463,9906,9190,6163,2638,389,0,553
Kansas,GIRARD UNIFIED SCHOOL DISTRICT 248,2015,11902,789,9102,2011,15024,11079,7133,3338,608,0,3684
Kansas,PITTSBURG UNIFIED SCHOOL DISTRICT 250,2015,34661,2668,24932,7061,32993,31325,20282,9421,1622,151,759
Kansas,OBERLIN UNIFIED SCHOOL DISTRICT 294,2015,4457,206,2933,1318,4578,4327,2724,1359,244,0,251
Kansas,ABILENE UNIFIED SCHOOL DISTRICT 435,2015,16860,952,12193,3715,19436,15238,9678,4564,996,25,3414
Kansas,CHAPMAN UNIFIED SCHOOL DISTRICT 473,2015,12507,552,8962,2993,12622,11898,6839,4366,693,0,387
Kansas,HERINGTON SCHOOL DISTRICT 487,2015,6672,352,5022,1298,6396,5531,3360,1820,351,5,110
Kansas,RURAL VISTA UNIFIED SCHOOL DISTRICT 481,2015,4519,171,2913,1435,4166,3894,2467,1223,204,0,221
Kansas,SOLOMON UNIFIED SCHOOL DISTRICT 393,2015,4324,179,3173,972,4303,4109,2672,1231,206,11,179
Kansas,RIVERSIDE UNIFIED SCHOOL DISTRICT 114,2015,8442,450,6874,1118,7865,7186,4548,2250,388,0,605
Kansas,DONIPHAN WEST SCHOOL DISTRICT 111,2015,4658,184,2968,1506,4915,4597,2824,1505,268,0,308
Kansas,TROY UNIFIED SCHOOL DISTRICT 429,2015,4280,128,2986,1166,4200,4159,3237,752,170,0,36
Kansas,BALDWIN UNIFIED SCHOOL DISTRICT 348,2015,17014,570,11425,5019,15223,12942,8237,4142,563,1,1182
Kansas,EUDORA UNIFIED SCHOOL DISTRICT 491,2015,20731,1701,14206,4824,20350,16583,10397,5385,801,2,961
Kansas,LAWRENCE UNIFIED SCHOOL DISTRICT 497,2015,137508,8186,79803,49519,150998,119012,72624,41344,5044,363,28312
Kansas,KINSLEY-OFFERLE UNIFIED SCHOOL DISTRICT 347,2015,5114,222,3562,1330,8147,4602,2925,1429,248,0,3411
Kansas,LEWIS UNIFIED SCHOOL DISTRICT 502,2015,1570,61,1156,353,1568,1520,970,466,84,0,48
Kansas,WEST ELK UNIFIED SCHOOL DISTRICT 282,2015,4932,343,3867,722,5653,4868,3461,1189,218,0,785
Kansas,ELK VALLEY UNIFIED SCHOOL DISTRICT 283,2015,3031,165,1888,978,2461,2363,1500,707,156,0,83
Kansas,ELLIS UNIFIED SCHOOL DISTRICT 388,2015,4870,185,3276,1409,5014,4484,2817,1457,210,0,459
Kansas,HAYS UNIFIED SCHOOL DISTRICT 489,2015,34498,3356,19111,12031,33043,30879,20373,8774,1732,0,2126
Kansas,VICTORIA UNIFIED SCHOOL DISTRICT 432,2015,4192,108,2241,1843,3611,3085,1935,943,207,0,438
Kansas,ELLSWORTH UNIFIED SCHOOL DISTRICT 327,2015,6922,284,5228,1410,7349,6455,3819,2202,434,0,756
Kansas,CENTRAL PLAINS UNIFIED SCHOOL DISTRICT 112,2015,8920,279,5777,2864,7673,7137,4266,2443,428,0,489
Kansas,GARDEN CITY UNIFIED SCHOOL DISTRICT 457,2015,100734,8921,66024,25789,89305,80347,46437,29451,4459,0,3003
Kansas,HOLCOMB UNIFIED SCHOOL DISTRICT 363,2015,11441,612,6976,3853,10509,9965,5841,3465,659,0,536
Kansas,BUCKLIN UNIFIED SCHOOL DISTRICT 459,2015,3142,164,2153,825,3206,3044,1996,823,225,1,161
Kansas,DODGE CITY UNIFIED SCHOOL DISTRICT 443,2015,85088,9110,65497,10481,74066,68776,39566,24960,4250,4,4575
Kansas,SPEARVILLE UNIFIED SCHOOL DISTRICT 381,2015,4835,113,3283,1439,7878,3899,2440,1246,213,0,3702
Kansas,OTTAWA UNIFIED SCHOOL DISTRICT 290,2015,32820,2461,20573,9786,28611,24313,15563,7708,1042,59,3425
Kansas,WEST FRANKLIN UNIFIED SCHOOL DISTRICT 287,2015,7848,315,5805,1728,8499,7839,4829,2562,448,0,657
Kansas,CENTRAL HEIGHTS UNIFIED SCHOOL DISTRICT 288,2015,7527,462,6009,1056,7908,7122,4347,2323,452,0,648
Kansas,WELLSVILLE UNIFIED SCHOOL DISTRICT 289,2015,9568,267,6912,2389,8900,8208,5301,2512,395,0,493
Kansas,GEARY COUNTY UNIFIED SCHOOL DISTRICT 475,2015,134284,59129,61506,13649,113045,84525,49979,31145,3401,0,27069
Kansas,WHEATLAND UNIFIED SCHOOL DISTRICT 292,2015,2017,73,1226,718,2036,1851,1173,574,104,0,62
Kansas,GRINNEL UNIFIED SCHOOL DISTRICT 291,2015,1491,48,962,481,1527,1357,880,398,79,0,169
Kansas,QUINTER UNIFIED SCHOOL DISTRICT 293,2015,4122,139,2858,1125,4156,4061,2702,1147,212,0,95
Kansas,HILL CITY UNIFIED SCHOOL DISTRICT 281,2015,5040,213,3121,1706,4962,4524,2952,1447,125,0,335
Kansas,ULYSSES UNIFIED SCHOOL DISTRICT 214,2015,18141,1547,11504,5090,19433,16047,10503,4564,980,58,3328
Kansas,COPELAND UNIFIED SCHOOL DISTRICT 476,2015,2358,93,1281,984,2028,1801,1038,651,112,1,51
Kansas,CIMARRON-ENSIGN UNIFIED SCHOOL DISTRICT 102,2015,8342,493,5963,1886,7776,7239,4725,2075,439,0,387
Kansas,INGALLS UNIFIED SCHOOL DISTRICT 477,2015,3168,122,2079,967,3196,3080,1766,1141,173,0,116
Kansas,MONTEZUMA UNIFIED SCHOOL DISTRICT 371,2015,3802,120,2419,1263,3365,3148,1869,1100,179,0,130
Kansas,GREELEY UNIFIED SCHOOL DISTRICT 200,2015,3662,160,2244,1258,3682,3142,1829,1129,184,3,246
Kansas,HAMILTON UNIFIED SCHOOL DISTRICT 390,2015,1517,70,1078,369,1384,1353,836,434,83,0,31
Kansas,MADISON VIRGIL UNIFIED SCHOOL DISTRICT 386,2015,3357,165,2574,618,3294,3188,1872,1118,198,0,106
Kansas,EUREKA UNIFIED SCHOOL DISTRICT 389,2015,9200,750,6846,1604,8059,7504,4376,2693,435,0,372
Kansas,SYRACUSE UNIFIED SCHOOL DISTRICT 494,2015,7094,500,4601,1993,6217,5803,3357,2057,389,0,249
Kansas,ANTHONY HARPER UNIFIED SCHOOL DISTRICT 361,2015,11680,634,7277,3769,11536,10251,6558,3284,409,0,1016
Kansas,ATTICA UNIFIED SCHOOL DISTRICT 511,2015,2685,120,1593,972,2762,2244,1359,779,106,0,518
Kansas,BURRTON UNIFIED SCHOOL DISTRICT 369,2015,3360,155,2392,813,6068,3408,2155,1084,169,0,2657
Kansas,HALSTEAD UNIFIED SCHOOL DISTRICT 440,2015,9385,371,7267,1747,8786,7916,4695,2851,370,0,586
Kansas,HESSTON UNIFIED SCHOOL DISTRICT 460,2015,9734,263,7220,2251,8740,7909,4886,2632,391,0,516
Kansas,NEWTON UNIFIED SCHOOL DISTRICT 373,2015,41389,2908,29081,9400,36602,33588,20895,10915,1778,118,1590
Kansas,SEDGWICK PUBLIC SCHOOL DISTRICT 439,2015,5427,242,4584,601,5247,4950,3288,1377,285,0,297
Kansas,SATANTA UNIFIED SCHOOL DISTRICT 507,2015,4640,138,2947,1555,4685,4019,2693,1140,186,0,658
Kansas,SUBLETTE UNIFIED SCHOOL DISTRICT 374,2015,7138,329,4233,2576,6640,5928,3859,1756,313,0,573
Kansas,JETMORE UNIFIED SCHOOL DISTRICT 227,2015,4463,148,2474,1841,3883,3504,2177,1137,190,0,241
Kansas,NORTH JACKSON SCHOOL DISTRICT 335,2015,5032,168,3872,992,5154,4302,2761,1302,239,0,740
Kansas,HOLTON UNIFIED SCHOOL DISTRICT 336,2015,13369,552,10542,2275,15442,11618,8112,3018,488,0,3322
Kansas,ROYAL VALLEY SCHOOL DISTRICT 337,2015,11053,865,8749,1439,11060,9992,6087,3437,468,2,1066
Kansas,MCLOUTH UNIFIED SCHOOL DISTRICT 342,2015,6178,267,4764,1147,5830,5436,3428,1749,259,0,383
Kansas,JEFFERSON WEST UNIFIED SCHOOL DISTRICT 340,2015,10354,442,7871,2041,9963,9307,5964,2878,465,2,541
Kansas,OSKALOOSA UNIFIED SCHOOL DISTRICT 341,2015,7622,588,5918,1116,7251,6916,4238,2260,418,0,335
Kansas,PERRY UNIFIED SCHOOL DISTRICT 343,2015,10598,397,7244,2957,10015,9375,6379,2567,429,4,369
Kansas,JEFFERSON COUNTY NORTH UNIFIED SCHOOL DISTRICT 339,2015,5699,209,4577,913,5530,5297,3403,1654,240,0,165
Kansas,VALLEY FALLS UNIFIED SCHOOL DISTRICT 338,2015,5298,217,4168,913,4977,4724,3018,1485,221,0,173
Kansas,ROCK HILL UNIFIED SCHOOL DISTRICT 107,2015,4000,263,2824,913,4227,3736,2336,1199,201,0,452
Kansas,DE SOTO UNIFIED SCHOOL DISTRICT 232,2015,81887,2287,53771,25829,70791,59439,38556,17841,3042,0,3987
Kansas,GARDNER-EDGERTON-ANTIOCH SCHOOL DISTRICT 231,2015,66721,2527,46907,17287,69582,49897,30791,16524,2582,0,13668
Kansas,SHAWNEE MISSION UNIFIED SCHOOL DISTRICT 512,2015,333323,17054,171297,144972,331669,255600,165390,79413,10797,7,69185
Kansas,SPRING HILL UNIFIED SCHOOL DISTRICT 230,2015,35485,1149,26140,8196,35069,28288,17807,9292,1189,0,2914
Kansas,BLUE VALLEY UNIFIED SCHOOL DISTRICT 229,2015,307047,6736,146542,153769,297696,217961,132752,76290,8919,12,64833
Kansas,OLATHE UNIFIED SCHOOL DISTRICT 233,2015,350563,17237,233286,100040,383279,288858,181489,95139,12230,153,71671
Kansas,DEERFIELD UNIFIED SCHOOL DISTRICT 216,2015,3883,554,2308,1021,3962,3594,2310,1080,204,58,310
Kansas,LAKIN UNIFIED SCHOOL DISTRICT 215,2015,8329,583,5059,2687,8754,7224,4785,2116,323,0,1530
Kansas,CUNNINGHAM UNIFIED SCHOOL DISTRICT 332,2015,3421,94,1708,1619,2661,2551,1567,867,117,0,110
Kansas,KINGMAN UNIFIED SCHOOL DISTRICT 331,2015,12069,491,8312,3266,10999,10697,6342,3893,462,0,193
Kansas,GREENSBURG UNIFIED SCHOOL DISTRICT 422,2015,5767,239,3683,1845,5231,5019,3057,1723,239,0,212
Kansas,HAVILAND UNIFIED SCHOOL DISTRICT 474,2015,1897,60,1137,700,1997,1857,1158,603,96,0,140
Kansas,LABETTE UNIFIED SCHOOL DISTRICT 506,2015,17018,1024,13523,2471,16052,15442,9410,5177,855,0,494
Kansas,CHETOPA UNIFIED SCHOOL DISTRICT 505,2015,6611,470,5036,1105,6514,6002,4034,1678,290,0,124
Kansas,OSWEGO UNIFIED SCHOOL DISTRICT 504,2015,6294,562,4942,790,8677,5925,3831,1751,343,0,2645
Kansas,PARSONS UNIFIED SCHOOL DISTRICT 503,2015,15964,1082,11992,2890,13793,13035,8210,4074,751,40,282
Kansas,DIGHTON UNIFIED SCHOOL DISTRICT 482,2015,4374,126,2115,2133,11392,3167,1650,1318,199,0,7745
Kansas,HEALY UNIFIED SCHOOL DISTRICT 468,2015,1451,79,850,522,1292,1259,828,356,75,0,33
Kansas,BASEHOR-LINEWOOD UNIFIED SCHOOL DISTRICT 458,2015,25277,430,16950,7897,22426,19239,11850,6476,913,1,1516
Kansas,EASTON UNIFIED SCHOOL DISTRICT 449,2015,8451,273,6480,1698,8164,7548,4650,2563,335,0,391
Kansas,FT LEAVENWORTH UNIFIED SCHOOL DISTRICT 207,2015,23185,14002,8519,664,35564,16240,9799,5745,696,0,19292
Kansas,LANSING UNIFIED SCHOOL DISTRICT 469,2015,30189,835,20945,8409,85654,24635,16122,7699,814,0,57290
Kansas,TONGANOXIE UNIFIED SCHOOL DISTRICT 464,2015,21082,622,14930,5530,35886,16188,10115,5215,858,14,18345
Kansas,LEAVENWORTH UNIFIED SCHOOL DISTRICT 453,2015,48716,3865,32880,11971,42929,39848,21843,15919,2086,0,562
Kansas,LINCOLN CENTER UNIFIED SCHOOL DISTRICT 298,2015,4685,313,3510,862,4886,4645,2888,1506,251,0,229
Kansas,SYLVAN GROVE UNIFIED SCHOOL DISTRICT 299,2015,3718,143,2304,1271,3477,3096,1775,1151,170,0,381
Kansas,PRAIRIE VIEW UNIFIED SCHOOL DISTRICT 362,2015,13604,475,7757,5372,15568,11142,6524,4052,566,0,4235
Kansas,JAYHAWK UNIFIED SCHOOL DISTRICT 346,2015,7784,408,5598,1778,7881,6657,3672,2626,359,0,999
Kansas,PLEASANTON UNIFIED SCHOOL DISTRICT 344,2015,4722,290,3907,525,4560,4332,2578,1505,249,0,228
Kansas,OAKLEY UNIFIED SCHOOL DISTRICT 274,2015,5027,192,3067,1768,5000,4580,3021,1250,309,0,378
Kansas,TRIPLAINS UNIFIED SCHOOL DISTRICT 275,2015,1556,52,909,595,1454,1337,867,387,83,0,117
Kansas,NORTH LYON COUNTY SCHOOL DISTRICT 251,2015,6310,264,3797,2249,5837,5426,3222,1913,291,13,398
Kansas,EMPORIA UNIFIED SCHOOL DISTRICT 253,2015,51780,3987,39263,8530,47450,44989,26975,15764,2250,92,1633
Kansas,SOUTHERN LYON COUNTY SCHOOL DISTRICT 252,2015,7539,223,4899,2417,6500,5986,3824,1832,330,0,398
Kansas,CANTON GALVA UNIFIED SCHOOL DISTRICT 419,2015,5951,227,3611,2113,7621,4934,3049,1616,269,0,2440
Kansas,INMAN UNIFIED SCHOOL DISTRICT 448,2015,5617,158,3817,1642,5198,4988,3430,1324,234,0,136
Kansas,LINDSBORG UNIFIED SCHOOL DISTRICT 400,2015,11611,281,8387,2943,10502,9626,5904,3376,346,0,822
Kansas,MCPHERSON UNIFIED SCHOOL DISTRICT 418,2015,26367,2166,16581,7620,30629,23184,15409,6589,1186,0,6973
Kansas,MOUNDRIDGE UNIFIED SCHOOL DISTRICT 423,2015,5785,160,3402,2223,4888,4737,3158,1386,193,0,98
Kansas,DURHAM-HILSBORO-LEHIGH SCHOOL DISTRICT 410,2015,7804,256,5514,2034,7389,6666,4208,2137,321,5,349
Kansas,CENTRE UNIFIED SCHOOL DISTRICT 397,2015,4740,130,3903,707,4192,3577,2172,1261,144,1,310
Kansas,MARION UNIFIED SCHOOL DISTRICT 408,2015,6940,266,5026,1648,6655,6178,4015,1835,328,70,166
